row_label_raw,row_label_full,Thuế giá trị,Số đầu năm > Thuế giá trị,Số phải nộp trong năm > Thuế giá trị,Số đã nộp trong năm > Thuế giá trị,VND Số cuối năm > Thuế giá trị,numeric__Số đầu năm > Thuế giá trị,numeric__Số phải nộp trong năm > Thuế giá trị,numeric__Số đã nộp trong năm > Thuế giá trị,numeric__VND Số cuối năm > Thuế giá trị
gia tăng,gia tăng,gia tăng,405.872.412,5.820.724.017,(5.209.011.509),1.017.584.920,405872412.0,5820724017.0,-5209011509.0,1017584920.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,4.331.378.169,21.200.887.811,(16.879.305.384),8.652.960.596,4331378169.0,21200887811.0,-16879305384.0,8652960596.0
Thuế thu nhập,Thuế thu nhập,Thuế thu nhập,Thuế thu nhập,Thuế thu nhập,Thuế thu nhập,Thuế thu nhập,,,,
cá nhân,Thuế thu nhập > cá nhân,cá nhân,871.806.137,8.097.669.918,(8.042.863.102),926.612.953,871806137.0,8097669918.0,-8042863102.0,926612953.0
Thuế tiêu thụ,Thuế tiêu thụ,Thuế tiêu thụ,Thuế tiêu thụ,Thuế tiêu thụ,Thuế tiêu thụ,Thuế tiêu thụ,,,,
đặc biệt,Thuế tiêu thụ > đặc biệt,đặc biệt,139.752.954,2.578.325.670,(2.268.090.524),449.988.100,139752954.0,2578325670.0,-2268090524.0,449988100.0
Các loại thuế khác,Thuế tiêu thụ > Các loại thuế khác,Các loại thuế khác,791.840,313.173.689,(286.320.426),27.645.103,791840.0,313173689.0,-286320426.0,27645103.0
TỔNG CỘNG,Thuế tiêu thụ > TỔNG CỘNG,TỔNG CỘNG,5.749.601.512,38.010.781.105,(32.685.590.945),11.074.791.672,5749601512.0,38010781105.0,-32685590945.0,11074791672.0
