row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,VND Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VND Năm trước
Công ty Cổ phần Tập đoàn Kỹ nghệ Gỗ Trường Thành,Công ty Cổ phần Tập đoàn Kỹ nghệ Gỗ Trường Thành,Công ty Cổ phần Tập đoàn Kỹ nghệ Gỗ Trường Thành,Bên liên quan,Tạm ứngThu hồi tạm ứngThu nhập từ phạt hủy hợp đồng,50.000.000.00050.000.000.000198.611.111,- - -,,,5.00000000005e+30,
Ông Phạm Ngọc Tùng,Ông Phạm Ngọc Tùng,Ông Phạm Ngọc Tùng,Phó Tổng Giám đốc,Thu lại tiền ủy thác đầu tưLãi từ ủy thác đầu tưChuyển tiền ủy thác đầu tư,17.971.380.0003.000.000.000971.380.000,- - - 17.000.000.000,,,1.79713800003e+29,
Công ty Cổ phần Sam Nông nghiệp Công nghệ cao,Công ty Cổ phần Sam Nông nghiệp Công nghệ cao,Công ty Cổ phần Sam Nông nghiệp Công nghệ cao,Công ty liên kết,Góp vốn,16.000.000.000,-,,,16000000000.0,
Thành viên Ban Tổng Giám đốc,Thành viên Ban Tổng Giám đốc,Thành viên Ban Tổng Giám đốc,Bên liên quan,Tạm ứng,3.273.861.059,-,,,3273861059.0,
Công ty Cổ phần Capella Việt Nam,Công ty Cổ phần Capella Việt Nam,Công ty Cổ phần Capella Việt Nam,Công ty liên kết,Góp vốn,3.148.000.000,-,,,3148000000.0,
Công ty Cổ phần Đầu tư và Phát triển Hạ tầng An Việt,Công ty Cổ phần Đầu tư và Phát triển Hạ tầng An Việt,Công ty Cổ phần Đầu tư và Phát triển Hạ tầng An Việt,Công ty liên kết,Lãi cho vay,631.222.222,-,,,631222222.0,
