row_label_raw,row_label_full,col_0,Số cuối năm,VND > Số đầu năm(được trình bày lại - Thuyết minh số 33),numeric__Số cuối năm,numeric__VND > Số đầu năm(được trình bày lại - Thuyết minh số 33)
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,19.982.717.496,11.719.391.571,19982717496.0,11719391571.0
Phí dịch vụ,Phí dịch vụ,Phí dịch vụ,1.365.060.631,2.873.426.596,1365060631.0,2873426596.0
Phí sử dụng đất,Phí sử dụng đất,Phí sử dụng đất,152.724.000,8.095.227.913,152724000.0,8095227913.0
Chi phí xây dựng dự án,Chi phí xây dựng dự án,Chi phí xây dựng dự án,132.601.665,4.036.944.278,132601665.0,4036944278.0
Khác,Khác,Khác,1.792.999.772,176.186.364,1792999772.0,176186364.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,23.426.103.564,26.901.176.722,23426103564.0,26901176722.0
