row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Thay đổi trong dự phòng các khoản đầu tư Chênh lệch chi phí khấu hao Thay đổi trong doanh thu chưa thực hiện Lỗ thuế chuyển sang các năm sau Lợi nhuận nội bộ chưa thực hiện,Thay đổi trong dự phòng các khoản đầu tư Chênh lệch chi phí khấu hao Thay đổi trong doanh thu chưa thực hiện Lỗ thuế chuyển sang các năm sau Lợi nhuận nội bộ chưa thực hiện,Thay đổi trong dự phòng các khoản đầu tư Chênh lệch chi phí khấu hao Thay đổi trong doanh thu chưa thực hiện Lỗ thuế chuyển sang các năm sau Lợi nhuận nội bộ chưa thực hiện,(26.236.718.542) (1.639.469.078) (69.873.110) 8.806.370.875 3.533.812.234,(16.018.549.539) (1.026.685.203) 574.208.566 8.677.917.046 -,(10.218.169.003) (612.783.875) (644.081.676) 128.453.829 3.533.812.234,(5.111.186.770) (568.729.125) (152.213.570) 8.677.917.046 (1.523.080.521),,,,
Thuế thu nhập hoãn lại phải trả,Thay đổi trong dự phòng các khoản đầu tư Chênh lệch chi phí khấu hao Thay đổi trong doanh thu chưa thực hiện Lỗ thuế chuyển sang các năm sau Lợi nhuận nội bộ chưa thực hiện > Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,(15.605.877.621),(7.793.109.130),,,-15605877621.0,-7793109130.0,,
(Chỉ phí) thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,Thay đổi trong dự phòng các khoản đầu tư Chênh lệch chi phí khấu hao Thay đổi trong doanh thu chưa thực hiện Lỗ thuế chuyển sang các năm sau Lợi nhuận nội bộ chưa thực hiện > (Chỉ phí) thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,(Chỉ phí) thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,(Chỉ phí) thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,(Chỉ phí) thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,(7.812.768.491),1.322.707.060,,,-7812768491.0,1322707060.0
