row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,57.370,19.941,57370.0,19941.0
Công ty TNHH MTV do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH MTV do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH MTV do Nhà nước sở hữu 100% vốn điều lệ,43.986,57.173,43986.0,57173.0
Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,2.395.946,2.635.903,2395946.0,2635903.0
Công ty cổ phần,Công ty cổ phần,Công ty cổ phần,1.673.611,859.956,1673611.0,859956.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,41.624,77.242,41624.0,77242.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,84.162,89.884,84162.0,89884.0
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,51.308,35.725,51308.0,35725.0
"Hộ kính doanh, cá nhân","Hộ kính doanh, cá nhân","Hộ kính doanh, cá nhân",10.741.373,10.454.922,10741373.0,10454922.0
"Đơn vị hành chính sự nghiệp; Đảng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp; Đảng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp; Đảng, đoàn thể và hiệp hội",358.170,326.205,358170.0,326205.0
Cộng,Cộng,Cộng,15.447.550,14.556.951,15447550.0,14556951.0
