row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Ông Vũ Quang Lâm,Ông Vũ Quang Lâm,Ông Vũ Quang Lâm,Chủ tịch,
Ông Trần Thanh Giang,Ông Trần Thanh Giang,Ông Trần Thanh Giang,Thành viên,
Ông Trần Quốc Thanh,Ông Trần Quốc Thanh,Ông Trần Quốc Thanh,Thành viên,
Ông Nguyễn Cao Trí,Ông Nguyễn Cao Trí,Ông Nguyễn Cao Trí,Thành viên,
Bà Trần Thị Phương Khanh,Bà Trần Thị Phương Khanh,Bà Trần Thị Phương Khanh,Thành viên,
Bà Phạm Thị Kim Lệ,Bà Phạm Thị Kim Lệ,Bà Phạm Thị Kim Lệ,Thành viên độc lập,
