row_label_raw,row_label_full,col_0,Số đầu năm > Phải nộp,Số đầu năm > Số phải nộp,Số phát sinh trong năm > Số đã nộp,Số phát sinh trong năm > Phải nộp,Số cuối năm,numeric__Số đầu năm > Phải nộp,numeric__Số đầu năm > Số phải nộp,numeric__Số phát sinh trong năm > Số đã nộp,numeric__Số phát sinh trong năm > Phải nộp,numeric__Số cuối năm
Thuế GTGT,Thuế GTGT,Thuế GTGT,750,5.125,(5.160),718,,750.0,5125.0,-5160.0,718.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,35.454,23.810,(35.454),23.810,,35454.0,23810.0,-35454.0,23810.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,197,6.249,(5.955),491,,197.0,6249.0,-5955.0,491.0,
Cộng,Cộng,Cộng,36.401,35.184,(46.569),25.016,,36401.0,35184.0,-46569.0,25016.0,
