row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,32.280,40.282,32280.0,40282.0
"Phải trả cho cán bộ, công nhân viên","Phải trả cho cán bộ, công nhân viên","Phải trả cho cán bộ, công nhân viên",10.525,26.921,10525.0,26921.0
Quỹ khen thưởng và phúc lợi (1),Quỹ khen thưởng và phúc lợi (1),Quỹ khen thưởng và phúc lợi (1),13.364,4.556,13364.0,4556.0
Lãi cổ đông phải trả,Lãi cổ đông phải trả,Lãi cổ đông phải trả,683,683,683.0,683.0
Các khoản phải trả nội bộ khác,Các khoản phải trả nội bộ khác,Các khoản phải trả nội bộ khác,7.708,8.122,7708.0,8122.0
Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,65.534,73.645,65534.0,73645.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,715,750,715.0,750.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,23.810,35.454,23810.0,35454.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,491,197,491.0,197.0
Phải trả về mua sắm tài sản cố định,Phải trả về mua sắm tài sản cố định,Phải trả về mua sắm tài sản cố định,870,870,870.0,870.0
Các khoản phải trả Nhà nước,Các khoản phải trả Nhà nước,Các khoản phải trả Nhà nước,2.539,2.539,2539.0,2539.0
Chuyển tiền phải trả,Chuyển tiền phải trả,Chuyển tiền phải trả,2.039,10.202,2039.0,10202.0
Các khoản phải trả bên ngoài khác,Các khoản phải trả bên ngoài khác,Các khoản phải trả bên ngoài khác,35.070,23.633,35070.0,23633.0
Cộng,Cộng,Cộng,97.814,113.927,97814.0,113927.0
