row_label_raw,row_label_full,Số đầu năm,Năm nay > 4.556,Năm trước > 5.789,numeric__Năm nay > 4.556,numeric__Năm trước > 5.789
Tăng do trich lập từ lợi nhuận,Tăng do trich lập từ lợi nhuận,Tăng do trich lập từ lợi nhuận,36.067,18.287,36067.0,18287.0
Chi quỹ trong năm,Chi quỹ trong năm,Chi quỹ trong năm,(27.259),(19.520),-27259.0,-19520.0
Số cuối năm,Số cuối năm,Số cuối năm,13.364,4.556,13364.0,4556.0
