row_label_raw,row_label_full,34. Tiền và các khoản tương đương tiền,31/12/2023,31/12/2022,numeric__31/12/2023,numeric__31/12/2022
Tiền inert và các khoản tương đương tiền tại quỹ,Tiền inert và các khoản tương đương tiền tại quỹ,Tiền inert và các khoản tương đương tiền tại quỹ,163.234,243.204,163234.0,243204.0
Tiền gửi tại NHNN,Tiền gửi tại NHNN,Tiền gửi tại NHNN,3.759.537,885.640,3759537.0,885640.0
"Tiền, vàng gửi tại các TCTD khác (không kỳ hạn và kỳ hạn < 3 tháng)","Tiền, vàng gửi tại các TCTD khác (không kỳ hạn và kỳ hạn < 3 tháng)","Tiền, vàng gửi tại các TCTD khác (không kỳ hạn và kỳ hạn < 3 tháng)",3.884.866,4.209.053,3884866.0,4209053.0
Tổng cộng,Tổng cộng,Tổng cộng,7.807.637,5.337.897,7807637.0,5337897.0
