row_label_raw,row_label_full,"Cổ tức nhận được trong năm từ góp vốn, mua cổ phần.",Năm 2023 > 7.191,Năm 2022 > 3.488,numeric__Năm 2023 > 7.191,numeric__Năm 2022 > 3.488
"Thu từ góp vốn, đầu tư dài hạn","Thu từ góp vốn, đầu tư dài hạn","Thu từ góp vốn, đầu tư dài hạn",7.173,3.488,7173.0,3488.0
"Thu nhập góp vốn, mua cổ phần","Thu nhập góp vốn, mua cổ phần","Thu nhập góp vốn, mua cổ phần",18,-,18.0,
Tổng cộng,Tổng cộng,Tổng cộng,7.191,3.488,7191.0,3488.0
