row_label_raw,row_label_full,24.205 VND/USD,"171,73 VND/JPY","numeric__171,73 VND/JPY"
18.350 VND/CAD,18.350 VND/CAD,18.350 VND/CAD,16.591 VND/AUD,
26.876 VND/EUR,26.876 VND/EUR,26.876 VND/EUR,18.411 VND/SGD,
30.968 VND/GBP,30.968 VND/GBP,30.968 VND/GBP,28.759 VND/CHF,
