row_label_raw,row_label_full,col_0,Năm 2023,Năm 2022,numeric__Năm 2023,numeric__Năm 2022
"1. Chi nộp thuế và các khoản phí, lệ phí","1. Chi nộp thuế và các khoản phí, lệ phí","1. Chi nộp thuế và các khoản phí, lệ phí",2.773,2.309,2773.0,2309.0
2. Chi phí cho nhân viên:,2. Chi phí cho nhân viên:,2. Chi phí cho nhân viên:,358.763,359.877,358763.0,359877.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi lương và phụ cấp,Trong đó: > Chi lương và phụ cấp,Chi lương và phụ cấp,265.043,269.471,265043.0,269471.0
Các khoản chi đóng góp theo lương,Trong đó: > Các khoản chi đóng góp theo lương,Các khoản chi đóng góp theo lương,53.623,47.902,53623.0,47902.0
Đồng phục và các chi phí liên quan,Trong đó: > Đồng phục và các chi phí liên quan,Đồng phục và các chi phí liên quan,22.979,20.136,22979.0,20136.0
Chi trợ cấp,Trong đó: > Chi trợ cấp,Chi trợ cấp,17.118,22.368,17118.0,22368.0
3. Chi về tài sản,Trong đó: > 3. Chi về tài sản,3. Chi về tài sản,110.392,104.640,110392.0,104640.0
Trong đó: Khấu hao tài sản cố định,Trong đó: > Trong đó: Khấu hao tài sản cố định,Trong đó: Khấu hao tài sản cố định,62.354,59.285,62354.0,59285.0
4. Chi cho hoạt động quản lý công vụ,Trong đó: > 4. Chi cho hoạt động quản lý công vụ,4. Chi cho hoạt động quản lý công vụ,77.167,82.757,77167.0,82757.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Công tác phí,Trong đó: > Công tác phí,Công tác phí,7.199,6.294,7199.0,6294.0
Chi về các hoạt động đoàn thể của TCTD,Trong đó: > Chi về các hoạt động đoàn thể của TCTD,Chi về các hoạt động đoàn thể của TCTD,80,96,80.0,96.0
