row_label_raw,row_label_full,"36. Tinh hình thu nhập của cán bộ, công nhân viên",Năm 2023,Năm 2022,numeric__Năm 2023,numeric__Năm 2022
"I. Tổng số cán bộ, công nhân viên","I. Tổng số cán bộ, công nhân viên","I. Tổng số cán bộ, công nhân viên",1.491,1.398,1491.0,1398.0
"II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên",,,,
1. Tổng quỹ lương,"II. Thu nhập của cán bộ, công nhân viên > 1. Tổng quỹ lương",1. Tổng quỹ lương,264.165,268.227,264165.0,268227.0
2. Tiền thường,"II. Thu nhập của cán bộ, công nhân viên > 2. Tiền thường",2. Tiền thường,69.313,52.696,69313.0,52696.0
3. Tổng thu nhập,"II. Thu nhập của cán bộ, công nhân viên > 3. Tổng thu nhập",3. Tổng thu nhập,333.478,320.923,333478.0,320923.0
4. Tiền lương bình quân (triệu đồng/người/tháng),"II. Thu nhập của cán bộ, công nhân viên > 4. Tiền lương bình quân (triệu đồng/người/tháng)",4. Tiền lương bình quân (triệu đồng/người/tháng),15,16,15.0,16.0
5. Thu nhập bình quân (triệu đồng/người/tháng),"II. Thu nhập của cán bộ, công nhân viên > 5. Thu nhập bình quân (triệu đồng/người/tháng)",5. Thu nhập bình quân (triệu đồng/người/tháng),19,19,19.0,19.0
