row_label_raw,row_label_full,23.2. Thu nhập trên một cổ phiếu,Năm 2023,Năm 2022,numeric__Năm 2023,numeric__Năm 2022
- Lợi nhuận hoặc lỗ để tính lãi cơ bản trên cổ phiếu,- Lợi nhuận hoặc lỗ để tính lãi cơ bản trên cổ phiếu,- Lợi nhuận hoặc lỗ để tính lãi cơ bản trên cổ phiếu,266.789,189.989,266789.0,189989.0
- Các khoản điều chỉnh giảm,- Các khoản điều chỉnh giảm,- Các khoản điều chỉnh giảm,-,-,,
"+ Quỹ khen thưởng, phúc lợi","+ Quỹ khen thưởng, phúc lợi","+ Quỹ khen thưởng, phúc lợi",-,-,,
- Số bình quân gia quyền cổ phiếu phổ thông để tính lãi cơ bản,"+ Quỹ khen thưởng, phúc lợi > - Số bình quân gia quyền cổ phiếu phổ thông để tính lãi cơ bản",- Số bình quân gia quyền cổ phiếu phổ thông để tính lãi cơ bản,308,308,308.0,308.0
- Lãi cơ bản trên cổ phiếu (đồng/ Cổ phiếu),"+ Quỹ khen thưởng, phúc lợi > - Lãi cơ bản trên cổ phiếu (đồng/ Cổ phiếu)",- Lãi cơ bản trên cổ phiếu (đồng/ Cổ phiếu),866,617,866.0,617.0
