row_label_raw,row_label_full,- Phân tích giá trị đầu tư theo loại hình đầu tư,31/12/2023 > - Phân tích giá trị đầu tư theo loại hình đầu tư,31/12/2022 > - Phân tích giá trị đầu tư theo loại hình đầu tư,numeric__31/12/2023 > - Phân tích giá trị đầu tư theo loại hình đầu tư,numeric__31/12/2022 > - Phân tích giá trị đầu tư theo loại hình đầu tư
Các khoản đầu tư dài hạn khác,Các khoản đầu tư dài hạn khác,Các khoản đầu tư dài hạn khác,53.380,53.880,53380.0,53880.0
Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,(29.184),(28.811),-29184.0,-28811.0
Tổng cộng,Tổng cộng,Tổng cộng,24.196,25.069,24196.0,25069.0
