row_label_raw,row_label_full,44.2 Mức độ tập trung theo ngành nghề kinh doanh,Năm 2023,Năm 2022,numeric__Năm 2023,numeric__Năm 2022
Lợi nhuận kế toán sau thuế theo ngành ngân hàng,Lợi nhuận kế toán sau thuế theo ngành ngân hàng,Lợi nhuận kế toán sau thuế theo ngành ngân hàng,263.921,186.888,263921.0,186888.0
"Lợi nhuận kế toán sau thuế theo ngành nhà hàng, khách sạn","Lợi nhuận kế toán sau thuế theo ngành nhà hàng, khách sạn","Lợi nhuận kế toán sau thuế theo ngành nhà hàng, khách sạn",2.868,3.101,2868.0,3101.0
Tổng lợi nhuận kế toán sau thuế trên báo cáo tài chính hợp nhất,Tổng lợi nhuận kế toán sau thuế trên báo cáo tài chính hợp nhất,Tổng lợi nhuận kế toán sau thuế trên báo cáo tài chính hợp nhất,266.789,189.989,266789.0,189989.0
