row_label_raw,row_label_full,col_0,Nguyên giá,Hao mòn lũy kế,Giá trị còn lại,numeric__Nguyên giá,numeric__Hao mòn lũy kế,numeric__Giá trị còn lại
Diện tích thương mại dự án Chung cư Aroma,Diện tích thương mại dự án Chung cư Aroma,Diện tích thương mại dự án Chung cư Aroma,31.967.268.997,2.088.935.248,29.878.333.749,31967268997.0,2088935248.0,29878333749.0
Các căn nhà ở công nhân Khu dân cư Hòa Lợi,Các căn nhà ở công nhân Khu dân cư Hòa Lợi,Các căn nhà ở công nhân Khu dân cư Hòa Lợi,475.659.231.049,21.282.735.757,454.376.495.292,475659231049.0,21282735757.0,454376495292.0
Các căn biệt thự Sunflower,Các căn biệt thự Sunflower,Các căn biệt thự Sunflower,32.673.139.654,2.409.854.203,30.263.285.451,32673139654.0,2409854203.0,30263285451.0
Cộng,Cộng,Cộng,540.299.639.700,25.781.525.208,514.518.114.492,540299639700.0,25781525208.0,514518114492.0
