row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,61.254.909.059,24.916.014.315,(83.500.492.924),2.670.430.450,61254909059.0,24916014315.0,-83500492924.0,2670430450.0
Thuế thu nhập doanh nghiệp(*),Thuế thu nhập doanh nghiệp(*),Thuế thu nhập doanh nghiệp(*),133.373.725.634,60.792.747.868,(173.871.765.201),20.294.708.301,133373725634.0,60792747868.0,-173871765201.0,20294708301.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,324.338.075,15.783.049.703,(10.698.766.668),5.408.621.110,324338075.0,15783049703.0,-10698766668.0,5408621110.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,2.988.529,872.582.876,(874.784.700),786.705,2988529.0,872582876.0,-874784700.0,786705.0
Cộng,Cộng,Cộng,194.955.961.297,102.364.394.762,(268.945.809.493),28.374.546.566,194955961297.0,102364394762.0,-268945809493.0,28374546566.0
