row_label_raw,row_label_full,col_0,Số đầu năm,Chi phí phát sinh trong năm,Kết chuyên vào TSCĐ trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Chi phí phát sinh trong năm,numeric__Kết chuyên vào TSCĐ trong năm,numeric__Số cuối năm
Mua sắm tài sản cố định,Mua sắm tài sản cố định,Mua sắm tài sản cố định,184.000.000,-,-,184.000.000,184000000.0,,,184000000.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,2.565.149.596,7.465.135.424,(10.030.285.020),-,2565149596.0,7465135424.0,-10030285020.0,
- Thi công xây dựng Hệ thống thoát nước mưa,- Thi công xây dựng Hệ thống thoát nước mưa,- Thi công xây dựng Hệ thống thoát nước mưa,2.565.149.596,7.465.135.424,(10.030.285.020),-,2565149596.0,7465135424.0,-10030285020.0,
Cộng,Cộng,Cộng,2.749.149.596,7.465.135.424,(10.030.285.020),184.000.000,2749149596.0,7465135424.0,-10030285020.0,184000000.0
