row_label_raw,row_label_full,col_0,"Nhà cửa,vật kiến trúc",Máy móc vàthiết bị,"Phương tiện vậntái, truyền dẫn","Thiết bị, dụngcụ quản lý",Tài sản cố địnhhửu hình khác,Cộng,"numeric__Nhà cửa,vật kiến trúc",numeric__Máy móc vàthiết bị,"numeric__Phương tiện vậntái, truyền dẫn","numeric__Thiết bị, dụngcụ quản lý",numeric__Tài sản cố địnhhửu hình khác,numeric__Cộng
Giá trị còn lạiSố đầu năm,Giá trị còn lạiSố đầu năm,Giá trị còn lạiSố đầu năm,488.919.497.337,10.354.593.334,6.191.046.804,58.438.710.658,32.812.500,563.936.660.633,488919497337.0,10354593334.0,6191046804.0,58438710658.0,32812500.0,563936660633.0
Số cuối năm,Số cuối năm,Số cuối năm,456.864.809.001,10.591.820.769,6.070.839.343,58.355.848.474,21.562.500,531.904.880.087,456864809001.0,10591820769.0,6070839343.0,58355848474.0,21562500.0,531904880087.0
Trong đó:Tạm thời chưa sử dụngĐang chờ thanh lý,Trong đó:Tạm thời chưa sử dụngĐang chờ thanh lý,Trong đó:Tạm thời chưa sử dụngĐang chờ thanh lý,-,-,-,-,-,-,,,,,,
Trong đó:Tạm thời chưa sử dụngĐang chờ thanh lý,Trong đó:Tạm thời chưa sử dụngĐang chờ thanh lý,Trong đó:Tạm thời chưa sử dụngĐang chờ thanh lý,-,-,-,-,-,-,,,,,,
