row_label_raw,row_label_full,Số đầu năm > Mua trong năm,Nguyên giá > 728.378.745.510 > 154.725.000,Hao mòn lũy kế > 55.792.262.699,Giá trị còn lại > 672.586.482.811,numeric__Nguyên giá > 728.378.745.510 > 154.725.000,numeric__Hao mòn lũy kế > 55.792.262.699,numeric__Giá trị còn lại > 672.586.482.811
Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,(3.142.852.149),(192.063.179),,-3142852149.0,-192063179.0,
Khẩu hao trong năm,Khẩu hao trong năm,Khẩu hao trong năm,,12.536.636.568,,,12536636568.0,
"Thanh lý, nhượng bán","Thanh lý, nhượng bán","Thanh lý, nhượng bán",(185.090.978.661),(42.355.310.880),,-185090978661.0,-42355310880.0,
Số cuối năm,Số cuối năm,Số cuối năm,540.299.639.700,25.781.525.208,514.518.114.492,540299639700.0,25781525208.0,514518114492.0
