row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lại),numeric__Năm nay,numeric__Năm trước(Trình bày lại)
Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp của Công ty mẹ (VND),Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp của Công ty mẹ (VND),Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp của Công ty mẹ (VND),1.123.173.498.184,1.496.872.518.578,1123173498184.0,1496872518578.0
Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông:,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông:,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông:,,,,
"Trích quỹ khen thưởng, phúc lợi (*)","Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông: > Trích quỹ khen thưởng, phúc lợi (*)","Trích quỹ khen thưởng, phúc lợi (*)",-,(51.747.906.000),,-51747906000.0
Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông: > Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),1.123.173.498.184,1.445.124.612.578,1123173498184.0,1445124612578.0
Cổ phiếu phổ thông đang lưu hành bình quân trong năm (Cổ phiếu),Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông: > Cổ phiếu phổ thông đang lưu hành bình quân trong năm (Cổ phiếu),Cổ phiếu phổ thông đang lưu hành bình quân trong năm (Cổ phiếu),422.400.000,422.400.000,422400000.0,422400000.0
Lãi cơ bản trên cổ phiếu (VND/ Cổ phiếu),Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông: > Lãi cơ bản trên cổ phiếu (VND/ Cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/ Cổ phiếu),2.659,3.421,2659.0,3421.0
