row_label_raw,row_label_full,col_0,Tại ngày31/12/2023VND,Tại ngày01/01/2023VND,numeric__Tại ngày31/12/2023VND,numeric__Tại ngày01/01/2023VND
Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,,
"Nhận ký quỹ, ký cược","Ngắn hạn: > Nhận ký quỹ, ký cược","Nhận ký quỹ, ký cược",6.103.331.955,3.976.306.800,6103331955.0,3976306800.0
"Các khoản phải trả, phải nộp khác","Ngắn hạn: > Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",633.964.852,20.280.659.625,633964852.0,20280659625.0
Cộng,Ngắn hạn: > Cộng,Cộng,6.737.296.807,24.256.966.425,6737296807.0,24256966425.0
Dải hạn:,Dải hạn:,Dải hạn:,Dải hạn:,Dải hạn:,,
Phải trả cho các bên liên quan (*),Dải hạn: > Phải trả cho các bên liên quan (*),Phải trả cho các bên liên quan (*),33.600.000.000,33.600.000.000,33600000000.0,33600000000.0
"Nhận ký quỹ, ký cược","Dải hạn: > Nhận ký quỹ, ký cược","Nhận ký quỹ, ký cược",1.388.486.016,3.247.000.915,1388486016.0,3247000915.0
Cộng,Dải hạn: > Cộng,Cộng,34.988.486.016,36.847.000.915,34988486016.0,36847000915.0
