row_label_raw,row_label_full,Số dư đầu năm > Trích lập trong năm,Năm 2023VND > 23.142.661.639 > 6.536.418.000,Năm 2022VND > 22.566.554.586 > 8.266.743.714,numeric__Năm 2023VND > 23.142.661.639 > 6.536.418.000,numeric__Năm 2022VND > 22.566.554.586 > 8.266.743.714
Tăng khác,Tăng khác,Tăng khác,67.880.000,23.860.000,67880000.0,23860000.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(8.104.726.660),(7.714.496.661),-8104726660.0,-7714496661.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,21.642.232.979,23.142.661.639,21642232979.0,23142661639.0
