row_label_raw,row_label_full,Danh sách các bên liên quan,Mối quan hệ,numeric__Mối quan hệ
1. Công ty Cổ phần Cấp nước Đồng Nai,1. Công ty Cổ phần Cấp nước Đồng Nai,1. Công ty Cổ phần Cấp nước Đồng Nai,Công ty con trực tiếp,
2. Công ty Cổ phần Phát triển Đỏ thị Công nghiệp Số 2,2. Công ty Cổ phần Phát triển Đỏ thị Công nghiệp Số 2,2. Công ty Cổ phần Phát triển Đỏ thị Công nghiệp Số 2,Công ty con trực tiếp,
3. Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai,3. Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai,3. Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai,Công ty con trực tiếp,
4. Công ty Cổ phần Căng Đồng Nai,4. Công ty Cổ phần Căng Đồng Nai,4. Công ty Cổ phần Căng Đồng Nai,Công ty con trực tiếp,
5. Công ty Cổ phần Sonadezi Long Thành,5. Công ty Cổ phần Sonadezi Long Thành,5. Công ty Cổ phần Sonadezi Long Thành,Công ty con trực tiếp,
6. Công ty Cổ phần Môi trường Sonadezi,6. Công ty Cổ phần Môi trường Sonadezi,6. Công ty Cổ phần Môi trường Sonadezi,Công ty con trực tiếp,
7. Công ty Cổ phần Sonadezi Giang Điền,7. Công ty Cổ phần Sonadezi Giang Điền,7. Công ty Cổ phần Sonadezi Giang Điền,Công ty con gián tiếp,
8. Công ty Cổ phần Sonadezi An Bình,8. Công ty Cổ phần Sonadezi An Bình,8. Công ty Cổ phần Sonadezi An Bình,Công ty con gián tiếp,
9. Công ty Cổ phần Dịch vụ Sonadezi,9. Công ty Cổ phần Dịch vụ Sonadezi,9. Công ty Cổ phần Dịch vụ Sonadezi,Công ty con gián tiếp,
10. Công ty Cổ phần Sonadezi Châu Đức,10. Công ty Cổ phần Sonadezi Châu Đức,10. Công ty Cổ phần Sonadezi Châu Đức,Công ty con gián tiếp,
11. Công ty Cổ phần Sonadezi Long Bình,11. Công ty Cổ phần Sonadezi Long Bình,11. Công ty Cổ phần Sonadezi Long Bình,Công ty con gián tiếp,
12. Công ty Cổ phần Sonadezi Bình Thuận,12. Công ty Cổ phần Sonadezi Bình Thuận,12. Công ty Cổ phần Sonadezi Bình Thuận,Công ty con gián tiếp,
13. Công ty Cổ phần Xây dựng Đồng Nai,13. Công ty Cổ phần Xây dựng Đồng Nai,13. Công ty Cổ phần Xây dựng Đồng Nai,Công ty liên kết,
14. Công ty Cổ phần Sơn Đồng Nai,14. Công ty Cổ phần Sơn Đồng Nai,14. Công ty Cổ phần Sơn Đồng Nai,Công ty liên kết,
15. Trường Cao đẳng Công nghệ và Quản trị Sonadezi,15. Trường Cao đẳng Công nghệ và Quản trị Sonadezi,15. Trường Cao đẳng Công nghệ và Quản trị Sonadezi,Công ty liên kết,
16. Công ty Cổ phần Đầu tư Quốc lộ 91 Cần Thơ - An Giang,16. Công ty Cổ phần Đầu tư Quốc lộ 91 Cần Thơ - An Giang,16. Công ty Cổ phần Đầu tư Quốc lộ 91 Cần Thơ - An Giang,Công ty liên kết,
17. Công ty Cổ phần Kinh doanh nhà Đồng Nai,17. Công ty Cổ phần Kinh doanh nhà Đồng Nai,17. Công ty Cổ phần Kinh doanh nhà Đồng Nai,Công ty liên kết,
18. Công ty TNHH Tiên Triết,18. Công ty TNHH Tiên Triết,18. Công ty TNHH Tiên Triết,Công ty có người liên quan của người quản lý,
19. Hội đồng quản trị và Ban Tổng Giám đốc,19. Hội đồng quản trị và Ban Tổng Giám đốc,19. Hội đồng quản trị và Ban Tổng Giám đốc,Nhân sự quản lý chủ chốt,
