row_label_raw,row_label_full,col_0,Tại ngày31/12/2023,Tại ngày01/01/2023,numeric__Tại ngày31/12/2023,numeric__Tại ngày01/01/2023
Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,,
USD,Ngoại tệ các loại: > USD,USD,"106.598,16","56.624,90",106598.16,56624.9
EUR,Ngoại tệ các loại: > EUR,EUR,"15,00","15,00",15.0,15.0
Số lượng cổ phiếu được chia cổ tức bằng cổ phiếu của Công ty Cổ phần Sonadezi Châu Đức,Ngoại tệ các loại: > Số lượng cổ phiếu được chia cổ tức bằng cổ phiếu của Công ty Cổ phần Sonadezi Châu Đức,Số lượng cổ phiếu được chia cổ tức bằng cổ phiếu của Công ty Cổ phần Sonadezi Châu Đức,9.368.000,-,9368000.0,
