row_label_raw,row_label_full,Tên,Chức vụ,numeric__Chức vụ
Bà Đăng Lê Bích Phương,Bà Đăng Lê Bích Phương,Bà Đăng Lê Bích Phương,Trưởng ban,
Ông Trần Ngọc Tòng,Ông Trần Ngọc Tòng,Ông Trần Ngọc Tòng,Thành viên,
Bà Phạm Thị Cẩm Hà,Bà Phạm Thị Cẩm Hà,Bà Phạm Thị Cẩm Hà,Thành viên,
