row_label_raw,row_label_full,CHỈ TIÊU,Mã số,TM,Năm 2023,Năm 2022,numeric__Mã số,numeric__TM,numeric__Năm 2023,numeric__Năm 2022
III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
1. Tiền thu từ đi vay,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 1. Tiền thu từ đi vay,1. Tiền thu từ đi vay,33,6.1,53.000.000.000,-,33.0,61.0,53000000000.0,
2. Tiền trả nợ gốc vay,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 2. Tiền trả nợ gốc vay,2. Tiền trả nợ gốc vay,34,6.2,(53.000.000.000),-,34.0,62.0,-53000000000.0,
"3. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 3. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","3. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,,(414.161.110.000),(376.481.700.000),36.0,,-414161110000.0,-376481700000.0
Lưu chuyển tiền thuần từ hoạt động tài chính,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,,(414.161.110.000),(376.481.700.000),40.0,,-414161110000.0,-376481700000.0
LƯU CHUYÊN TIÊN THUẦN TRONG NĂM(50 = 20+30+40),III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > LƯU CHUYÊN TIÊN THUẦN TRONG NĂM(50 = 20+30+40),LƯU CHUYÊN TIÊN THUẦN TRONG NĂM(50 = 20+30+40),50,,(48.217.901.020),118.012.107.286,50.0,,-48217901020.0,118012107286.0
Tiền và tương đương tiền đầu năm,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và tương đương tiền đầu năm,Tiền và tương đương tiền đầu năm,60,,146.097.599.464,28.158.397.911,60.0,,146097599464.0,28158397911.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,18.463.284,(72.905.733),61.0,,18463284.0,-72905733.0
TIỀN VÀ TƯƠNG ĐƯƠNG TIÊN CUỐI NĂM(70 = 50+60+61),III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > TIỀN VÀ TƯƠNG ĐƯƠNG TIÊN CUỐI NĂM(70 = 50+60+61),TIỀN VÀ TƯƠNG ĐƯƠNG TIÊN CUỐI NĂM(70 = 50+60+61),70,4.1,97.898.161.728,146.097.599.464,70.0,41.0,97898161728.0,146097599464.0
