row_label_raw,row_label_full,col_0,Tại ngày 31/12/2023VND > Giá trị,Tại ngày 31/12/2023VND > Số có khả năng trả nợ,Tại ngày 01/01/2023VND > Giá trị,Tại ngày 01/01/2023VND > Số có khả năng trả nợ,numeric__Tại ngày 31/12/2023VND > Giá trị,numeric__Tại ngày 31/12/2023VND > Số có khả năng trả nợ,numeric__Tại ngày 01/01/2023VND > Giá trị,numeric__Tại ngày 01/01/2023VND > Số có khả năng trả nợ
Phải trả cho các bên liên quan - Xem thêm Mục 7,Phải trả cho các bên liên quan - Xem thêm Mục 7,Phải trả cho các bên liên quan - Xem thêm Mục 7,1.915.481.427,1.915.481.427,1.727.652.718,1.727.652.718,1915481427.0,1915481427.0,1727652718.0,1727652718.0
Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,,,,
Công ty TNHH Xây dựng Dịch vụ Tân Việt,Phải trả cho người bán: > Công ty TNHH Xây dựng Dịch vụ Tân Việt,Công ty TNHH Xây dựng Dịch vụ Tân Việt,737.755.184,737.755.184,3.790.024.859,3.790.024.859,737755184.0,737755184.0,3790024859.0,3790024859.0
Công ty TNHH Tư vấn Thiết kế - Xây dựng Kiến An Tường,Phải trả cho người bán: > Công ty TNHH Tư vấn Thiết kế - Xây dựng Kiến An Tường,Công ty TNHH Tư vấn Thiết kế - Xây dựng Kiến An Tường,733.556.000,733.556.000,-,-,733556000.0,733556000.0,,
Công ty TNHH Tân Việt,Phải trả cho người bán: > Công ty TNHH Tân Việt,Công ty TNHH Tân Việt,727.295.111,727.295.111,3.296.821.248,3.296.821.248,727295111.0,727295111.0,3296821248.0,3296821248.0
Phải trả cho các đối tượng khác (*),Phải trả cho người bán: > Phải trả cho các đối tượng khác (*),Phải trả cho các đối tượng khác (*),2.640.804.732,2.640.804.732,2.607.858.960,2.607.858.960,2640804732.0,2640804732.0,2607858960.0,2607858960.0
Cộng,Phải trả cho người bán: > Cộng,Cộng,6.754.892.454,6.754.892.454,11.422.357.785,11.422.357.785,6754892454.0,6754892454.0,11422357785.0,11422357785.0
