row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2025,Ngày 31 tháng 12năm 2024(Trình bày lại),numeric__Ngày 31 tháng 12năm 2025,numeric__Ngày 31 tháng 12năm 2024(Trình bày lại)
,,,Triệu đồng,Triệu đồng,,
Đến 06 tháng,Đến 06 tháng,Đến 06 tháng,24.310.421,15.475.791,24310421.0,15475791.0
Từ trên 06 tháng đến 12 tháng,Từ trên 06 tháng đến 12 tháng,Từ trên 06 tháng đến 12 tháng,23.762.516,20.329.163,23762516.0,20329163.0
Từ trên 12 tháng đến 5 năm,Từ trên 12 tháng đến 5 năm,Từ trên 12 tháng đến 5 năm,67.285.074,34.935.087,67285074.0,34935087.0
Trên 5 năm,Trên 5 năm,Trên 5 năm,11.847.257,7.630.716,11847257.0,7630716.0
,,,127.205.268,78.370.757,127205268.0,78370757.0
