row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2025,Ngày 31 tháng 12năm 2025_1,Ngày 31 tháng 12năm 2024(Trình bày lại),Ngày 31 tháng 12năm 2024(Trình bày lại)_1,numeric__Ngày 31 tháng 12năm 2025,numeric__Ngày 31 tháng 12năm 2025_1,numeric__Ngày 31 tháng 12năm 2024(Trình bày lại),numeric__Ngày 31 tháng 12năm 2024(Trình bày lại)_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Cho vay các tổ chức kinh tế và cá nhân trong nước,Cho vay các tổ chức kinh tế và cá nhân trong nước,Cho vay các tổ chức kinh tế và cá nhân trong nước,812.205.871,"96,06",590.344.927,"95,11",812205871.0,96.06,590344927.0,95.11
Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,642.502,"0,08",309.971,"0,05",642502.0,0.08,309971.0,0.05
Các khoản trả thay khách hàng,Các khoản trả thay khách hàng,Các khoản trả thay khách hàng,44.136,"0,01",153.473,"0,02",44136.0,0.01,153473.0,0.02
"Cho vay bằng vốn tài trợ, ủy thác đầu tư","Cho vay bằng vốn tài trợ, ủy thác đầu tư","Cho vay bằng vốn tài trợ, ủy thác đầu tư",3.504,"0,00",14.430,"0,00",3504.0,0.0,14430.0,0.0
"Cho vay đối với các tổ chức, cá nhân nước ngoài","Cho vay đối với các tổ chức, cá nhân nước ngoài","Cho vay đối với các tổ chức, cá nhân nước ngoài",1.316,"0,00",2,"0,00",1316.0,0.0,2.0,0.0
Cấp tín dụng khác,Cấp tín dụng khác,Cấp tín dụng khác,32.543.477,"3,85",29.952.374,"4,82",32543477.0,3.85,29952374.0,4.82
,,,845.440.806,100,620.775.177,100,845440806.0,100.0,620775177.0,100.0
