row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2024(Đã được trìnhbảy trước đáy)triệu đồng,Phân loại lạitriệu đồng,Ngày 31 tháng 12năm 2024(Phân loại lại)triệu đồng,numeric__Ngày 31 tháng 12năm 2024(Đã được trìnhbảy trước đáy)triệu đồng,numeric__Phân loại lạitriệu đồng,numeric__Ngày 31 tháng 12năm 2024(Phân loại lại)triệu đồng
Bảo cáo tỉnh hình tài chính riêng,Bảo cáo tỉnh hình tài chính riêng,Bảo cáo tỉnh hình tài chính riêng,Bảo cáo tỉnh hình tài chính riêng,Bảo cáo tỉnh hình tài chính riêng,Bảo cáo tỉnh hình tài chính riêng,,,
Cho vay khách hàng,Bảo cáo tỉnh hình tài chính riêng > Cho vay khách hàng,Cho vay khách hàng,604.781.762,4.858.570,609.640.332,604781762.0,4858570.0,609640332.0
Cho vay khách hàng,Bảo cáo tỉnh hình tài chính riêng > Cho vay khách hàng,Cho vay khách hàng,615.879.792,4.895.385,620.775.177,615879792.0,4895385.0,620775177.0
Dự phòng rủi ro cho vay khách hàng,Bảo cáo tỉnh hình tài chính riêng > Dự phòng rủi ro cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,(11.098.030),(36.815),(11.134.845),-11098030.0,-36815.0,-11134845.0
Tải sản Có khác,Bảo cáo tỉnh hình tài chính riêng > Tải sản Có khác,Tải sản Có khác,21.472.793,(4.858.570),16.614.223,21472793.0,-4858570.0,16614223.0
Các khoản phải thu,Bảo cáo tỉnh hình tài chính riêng > Các khoản phải thu,Các khoản phải thu,9.567.002,(4.895.385),4.671.617,9567002.0,-4895385.0,4671617.0
Dự phòng rủi ro cho các tài sảnCó nội bằng khác,Bảo cáo tỉnh hình tài chính riêng > Dự phòng rủi ro cho các tài sảnCó nội bằng khác,Dự phòng rủi ro cho các tài sảnCó nội bằng khác,(112.977),36.815,(76.162),-112977.0,36815.0,-76162.0
