row_label_raw,row_label_full,col_0,Giá trị sổ sách > Ngày 31 tháng 12năm 2025Triệu đồng,Giá trị sổ sách > Ngày 31 tháng 12năm 2024Triệu đồng,numeric__Giá trị sổ sách > Ngày 31 tháng 12năm 2025Triệu đồng,numeric__Giá trị sổ sách > Ngày 31 tháng 12năm 2024Triệu đồng
Bất động sản,Bất động sản,Bất động sản,675.021.499,606.370.487,675021499.0,606370487.0
Động sản,Động sản,Động sản,110.151.377,93.734.518,110151377.0,93734518.0
Giấy tờ có giả,Giấy tờ có giả,Giấy tờ có giả,42.224.702,46.213.845,42224702.0,46213845.0
Các tài sản đảm bảo khác,Các tài sản đảm bảo khác,Các tài sản đảm bảo khác,1.800.840.802,1.104.835.548,1800840802.0,1104835548.0
,,,2.628.238.380,1.851.154.398,2628238380.0,1851154398.0
