row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2025%/năm,Ngày 31 tháng 12năm 2024%/năm,numeric__Ngày 31 tháng 12năm 2025%/năm,numeric__Ngày 31 tháng 12năm 2024%/năm
Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,"5,50 - 9,10","3,70 - 5,45",,
Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,"3,70 - 3,95","4,33 - 4,50",,
"Tiền vay các TCTC, TCTD khác bằng VND","Tiền vay các TCTC, TCTD khác bằng VND","Tiền vay các TCTC, TCTD khác bằng VND","3,84 - 8,25","2,97 - 7,10",,
"Tiền vay các TCTC, TCTD khác bằng ngoại tệ","Tiền vay các TCTC, TCTD khác bằng ngoại tệ","Tiền vay các TCTC, TCTD khác bằng ngoại tệ","0,75 - 6,23","4,09 - 6,58",,
