row_label_raw,row_label_full,10.1 Chi phí xây dựng cơ bản dở dang,31/12/2024,31/12/2023,numeric__31/12/2024,numeric__31/12/2023
- Mua sắm TSCĐ khác,- Mua sắm TSCĐ khác,- Mua sắm TSCĐ khác,46.357,5.736,46357.0,5736.0
Cộng,Cộng,Cộng,46.357,5.736,46357.0,5736.0
10.2 Các khoản phải thu,10.2 Các khoản phải thu,10.2 Các khoản phải thu,31/12/2024,31/12/2023,,
- Các khoản phải thu nội bộ,10.2 Các khoản phải thu > - Các khoản phải thu nội bộ,- Các khoản phải thu nội bộ,2.608.717,2.727.294,2608717.0,2727294.0
- Các khoản phải thu bên ngoài,10.2 Các khoản phải thu > - Các khoản phải thu bên ngoài,- Các khoản phải thu bên ngoài,5.426.716,7.746.312,5426716.0,7746312.0
Phải thu từ hoạt động bán nợ (ii),10.2 Các khoản phải thu > Phải thu từ hoạt động bán nợ (ii),Phải thu từ hoạt động bán nợ (ii),3.991.775,6.888.776,3991775.0,6888776.0
Phải thu các khoản ký quỹ,10.2 Các khoản phải thu > Phải thu các khoản ký quỹ,Phải thu các khoản ký quỹ,27.032,16.537,27032.0,16537.0
Các khoản phải thu bên ngoài khác,10.2 Các khoản phải thu > Các khoản phải thu bên ngoài khác,Các khoản phải thu bên ngoài khác,1.407.909,840.999,1407909.0,840999.0
Cộng,10.2 Các khoản phải thu > Cộng,Cộng,8.035.433,10.473.606,8035433.0,10473606.0
