row_label_raw,row_label_full,10.3 Tài sản có khác,31/12/2024,31/12/2023,numeric__31/12/2024,numeric__31/12/2023
- Tài sản khác,- Tài sản khác,- Tài sản khác,9.192,9.663,9192.0,9663.0
- Chi phí chờ phân bổ,- Chi phí chờ phân bổ,- Chi phí chờ phân bổ,714.300,477.010,714300.0,477010.0
- Tài sản gán nợ chờ xử lý (iii),- Tài sản gán nợ chờ xử lý (iii),- Tài sản gán nợ chờ xử lý (iii),1.843.063,1.915.926,1843063.0,1915926.0
Cộng,Cộng,Cộng,2.566.555,2.402.599,2566555.0,2402599.0
