row_label_raw,row_label_full,10.4 Dự phòng rủi ro cho các tài sản Có nội bảng khác,31/12/2024,31/12/2023,numeric__31/12/2024,numeric__31/12/2023
- Dự phòng rủi ro các khoản nợ phải thu khó đòi,- Dự phòng rủi ro các khoản nợ phải thu khó đòi,- Dự phòng rủi ro các khoản nợ phải thu khó đòi,(1.656.073),(200.000),-1656073.0,-200000.0
Cộng,Cộng,Cộng,(1.656.073),(200.000),-1656073.0,-200000.0
