row_label_raw,row_label_full,col_0,Giá trị đến31/12/2024,Giá trị đến31/12/2023,numeric__Giá trị đến31/12/2024,numeric__Giá trị đến31/12/2023
Loại tài sản đảm bảo,Loại tài sản đảm bảo,Loại tài sản đảm bảo,,,,
Bất động sản,Loại tài sản đảm bảo > Bất động sản,Bất động sản,50.925.990,66.997.326,50925990.0,66997326.0
Động sản,Loại tài sản đảm bảo > Động sản,Động sản,8.652.453,5.304.711,8652453.0,5304711.0
Giấy tờ có giá,Loại tài sản đảm bảo > Giấy tờ có giá,Giấy tờ có giá,18.336.041,19.642.936,18336041.0,19642936.0
Các tài sản đảm bảo khác,Loại tài sản đảm bảo > Các tài sản đảm bảo khác,Các tài sản đảm bảo khác,136.777.346,99.221.151,136777346.0,99221151.0
Tổng,Loại tài sản đảm bảo > Tổng,Tổng,214.691.830,191.166.124,214691830.0,191166124.0
