row_label_raw,row_label_full,- Phân tích giá trị đầu tư theo loại hình đầu tư,31/12/2024 > - Phân tích giá trị đầu tư theo loại hình đầu tư,31/12/2023 > - Phân tích giá trị đầu tư theo loại hình đầu tư,numeric__31/12/2024 > - Phân tích giá trị đầu tư theo loại hình đầu tư,numeric__31/12/2023 > - Phân tích giá trị đầu tư theo loại hình đầu tư
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,200.000,200.000,200000.0,200000.0
Các khoản đầu tư dài hạn khác,Các khoản đầu tư dài hạn khác,Các khoản đầu tư dài hạn khác,719.600,719.600,719600.0,719600.0
Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,(348.356),(64.918),-348356.0,-64918.0
Tổng cộng,Tổng cộng,Tổng cộng,571.244,854.682,571244.0,854682.0
