row_label_raw,row_label_full,col_0,Tỷ lệ > Vốn năm giữ,Tỷ lệ > Quyền biểu quyết,31/12/2025 > Giá gốc,31/12/2025 > Giá trị hợp lý,31/12/2025 > Dự phòng,01/01/2025 > Giá gốc,01/01/2025 > Giá trị hợp lý,01/01/2025 > Dự phòng,numeric__Tỷ lệ > Vốn năm giữ,numeric__Tỷ lệ > Quyền biểu quyết,numeric__31/12/2025 > Giá gốc,numeric__31/12/2025 > Giá trị hợp lý,numeric__31/12/2025 > Dự phòng,numeric__01/01/2025 > Giá gốc,numeric__01/01/2025 > Giá trị hợp lý,numeric__01/01/2025 > Dự phòng
Đầu tư vào Công ty con,Đầu tư vào Công ty con,Đầu tư vào Công ty con,,,1.115.173.383.735,,(226.323.621.128),1.115.173.383.735,,(269.187.728.109),,,1115173383735.0,,-226323621128.0,1115173383735.0,,-269187728109.0
Công ty Cổ phần One Capital Hospitality (ii),Công ty Cổ phần One Capital Hospitality (ii),Công ty Cổ phần One Capital Hospitality (ii),"55,60%","55,60%",1.100.999.642.844,678.286.767.200,(212.149.880.237),1.100.999.642.844,611.570.036.000,(255.013.987.218),0.556,0.556,1100999642844.0,678286767200.0,-212149880237.0,1100999642844.0,611570036000.0,-255013987218.0
Công ty Cổ phần Phát triển Tài nguyên Thiên nhiên Đại Dương,Công ty Cổ phần Phát triển Tài nguyên Thiên nhiên Đại Dương,Công ty Cổ phần Phát triển Tài nguyên Thiên nhiên Đại Dương,"75,05%","75,05%",11.310.000.000,(i),(11.310.000.000),11.310.000.000,(i),(11.310.000.000),0.7505,0.7505,11310000000.0,,-11310000000.0,11310000000.0,,-11310000000.0
Công ty Cổ phần Sở giao dịch hàng hóa INFO,Công ty Cổ phần Sở giao dịch hàng hóa INFO,Công ty Cổ phần Sở giao dịch hàng hóa INFO,"100,00%","100,00%",2.818.740.891,(i),(2.818.740.891),2.818.740.891,(i),(2.818.740.891),1.0,1.0,2818740891.0,,-2818740891.0,2818740891.0,,-2818740891.0
Công ty TNHH Đầu tư Kinh doanh Bất động sản TKD Việt Nam,Công ty TNHH Đầu tư Kinh doanh Bất động sản TKD Việt Nam,Công ty TNHH Đầu tư Kinh doanh Bất động sản TKD Việt Nam,"100,00%","100,00%",45.000.000,(i),(45.000.000),45.000.000,(i),(45.000.000),1.0,1.0,45000000.0,,-45000000.0,45000000.0,,-45000000.0
Đầu tư vào Công ty liên doanh liên kết,Đầu tư vào Công ty liên doanh liên kết,Đầu tư vào Công ty liên doanh liên kết,,,104.228.000.000,,-,104.228.000.000,,-,,,104228000000.0,,,104228000000.0,,
Công ty Cổ phần Đầu tư BOT Hà Nội - Bắc Giang,Công ty Cổ phần Đầu tư BOT Hà Nội - Bắc Giang,Công ty Cổ phần Đầu tư BOT Hà Nội - Bắc Giang,"21,00%","21,00%",104.228.000.000,(i),-,104.228.000.000,(i),-,0.21,0.21,104228000000.0,,,104228000000.0,,
Tổng,Tổng,Tổng,,,1.219.401.383.735,,(226.323.621.128),1.219.401.383.735,,(269.187.728.109),,,1219401383735.0,,-226323621128.0,1219401383735.0,,-269187728109.0
