row_label_raw,row_label_full,col_0,01/01/2025,Số phải nộp trong năm,Số đã nộp trong năm,31/12/2025,numeric__01/01/2025,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__31/12/2025
Phải nộp,Phải nộp,Phải nộp,93.070.800,376.023.262,407.574.322,61.519.740,93070800.0,376023262.0,407574322.0,61519740.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,93.070.800,376.023.262,407.574.322,61.519.740,93070800.0,376023262.0,407574322.0,61519740.0
Phải thu,Phải thu,Phải thu,1.086.218.583,-,-,1.086.218.583,1086218583.0,,,1086218583.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,1.086.218.583,-,-,1.086.218.583,1086218583.0,,,1086218583.0
