row_label_raw,row_label_full,Họ và tên,Chức danh,Năm 2025 VND,Năm 2024 VND,numeric__Chức danh,numeric__Năm 2025 VND,numeric__Năm 2024 VND
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,,780.500.000,805.671.233,,780500000.0,805671233.0
Ông Phạm Hùng Việt,Ông Phạm Hùng Việt,Ông Phạm Hùng Việt,Tổng Giám đốc (Miễn nhiệm ngày 15/12/2024),-,693.913.000,,,693913000.0
Ông Lê Vũ Hải,Ông Lê Vũ Hải,Ông Lê Vũ Hải,Tổng Giám đốc (Bổ nhiệm từ ngày 16/12/2024),780.500.000,111.758.233,,780500000.0,111758233.0
