row_label_raw,row_label_full,col_0,Vốn đầu tư của chủ sở hữu,Vốn khác của chủ sở hữu,Cổ phiếu quỹ,Quỹ đầu tư phát triển,Quỹ khác thuộc vốn chủ sở hữu phát triển,Lợi nhuận sau thuế chưa phân phối,Tổng,numeric__Vốn đầu tư của chủ sở hữu,numeric__Vốn khác của chủ sở hữu,numeric__Cổ phiếu quỹ,numeric__Quỹ đầu tư phát triển,numeric__Quỹ khác thuộc vốn chủ sở hữu phát triển,numeric__Lợi nhuận sau thuế chưa phân phối,numeric__Tổng
Số dư tại 01/01/2024,Số dư tại 01/01/2024,Số dư tại 01/01/2024,3.000.000.000.000,1.286.825.482,(10.000),99.871.176.744,10.830.443.286,(2.623.279.122.829),488.709.312.683,3000000000000.0,1286825482.0,-10000.0,99871176744.0,10830443286.0,-2623279122829.0,488709312683.0
Lãi trong năm trước,Lãi trong năm trước,Lãi trong năm trước,-,-,-,-,-,75.074.685.369,75.074.685.369,,,,,,75074685369.0,75074685369.0
Trích lập các quỹ,Trích lập các quỹ,Trích lập các quỹ,-,-,-,-,-,(591.341.019),(591.341.019),,,,,,-591341019.0,-591341019.0
Số dư tại 31/12/2024,Số dư tại 31/12/2024,Số dư tại 31/12/2024,3.000.000.000.000,1.286.825.482,(10.000),99.871.176.744,10.830.443.286,(2.548.795.778.479),563.192.657.033,3000000000000.0,1286825482.0,-10000.0,99871176744.0,10830443286.0,-2548795778479.0,563192657033.0
Số dư tại 01/01/2025,Số dư tại 01/01/2025,Số dư tại 01/01/2025,3.000.000.000.000,1.286.825.482,(10.000),99.871.176.744,10.830.443.286,(2.548.795.778.479),563.192.657.033,3000000000000.0,1286825482.0,-10000.0,99871176744.0,10830443286.0,-2548795778479.0,563192657033.0
Lãi trong năm nay,Lãi trong năm nay,Lãi trong năm nay,-,-,-,-,-,51.358.636.290,51.358.636.290,,,,,,51358636290.0,51358636290.0
Số dư tại 31/12/2025,Số dư tại 31/12/2025,Số dư tại 31/12/2025,3.000.000.000.000,1.286.825.482,(10.000),99.871.176.744,10.830.443.286,(2.497.437.142.189),614.551.293.323,3000000000000.0,1286825482.0,-10000.0,99871176744.0,10830443286.0,-2497437142189.0,614551293323.0
