row_label_raw,row_label_full,col_0,31/12/2025 (VND) > Giá gốc,31/12/2025 (VND) > Giá trị ghi sổ,01/01/2025 (VND) > Giá gốc,01/01/2025 (VND) > Giá trị ghi sổ,numeric__31/12/2025 (VND) > Giá gốc,numeric__31/12/2025 (VND) > Giá trị ghi sổ,numeric__01/01/2025 (VND) > Giá gốc,numeric__01/01/2025 (VND) > Giá trị ghi sổ
Ngắn hạn,Ngắn hạn,Ngắn hạn,20.000.000.000,20.000.000.000,-,-,20000000000.0,20000000000.0,,
- Tiền gửi có kỳ hạn (*),- Tiền gửi có kỳ hạn (*),- Tiền gửi có kỳ hạn (*),20.000.000.000,20.000.000.000,-,-,20000000000.0,20000000000.0,,
Tổng,Tổng,Tổng,20.000.000.000,20.000.000.000,-,-,20000000000.0,20000000000.0,,
