row_label_raw,row_label_full,STT,Tên công ty,Quyết định thành lập/Giấy phép hoạt động số,Lĩnh vực hoạt động,Tỷ lệ sở hữu của Ngân hàng,numeric__Tên công ty,numeric__Quyết định thành lập/Giấy phép hoạt động số,numeric__Lĩnh vực hoạt động,numeric__Tỷ lệ sở hữu của Ngân hàng
8,8,8,"Công ty Cho thuê Tài chính TNHH BIDV - SuMi TRUST (""BSL"")","0100777569, đăng ký thay đổi lần thứ 15 ngày 7 tháng 4 năm 2023 của Sở Kế hoạch và Đầu tư thành phố Hà Nội",Cho thuê Tài chính,"50,00%",,,,0.5
9,9,9,Công ty Chứng khoán Campuchia - Việt Nam (*),005.SECC/BLPH ngày 20 tháng 10 năm 2010 của Ủy ban Chứng khoán Campuchia,Chứng khoán,"98,50%",,,,0.985
10,10,10,Công ty Bảo hiểm Campuchia - Việt Nam (*),Đăng ký số Co. 6037/09E ngày 06 tháng 08 năm 2009 của Bộ Thương mại Campuchia và bán điều chỉnh gần nhất số 00036519 ngày 23 tháng 4 năm 2015 của Bộ Thương mại Campuchia,Bảo hiểm,"26,01%",,,,0.2601
