row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư tại ngày 01 tháng 01 năm 2024(Hoàn nhập)/Trích lập dự phòng trong năm 2024,Số dư tại ngày 01 tháng 01 năm 2024(Hoàn nhập)/Trích lập dự phòng trong năm 2024,Số dư tại ngày 01 tháng 01 năm 2024(Hoàn nhập)/Trích lập dự phòng trong năm 2024,84.135(4.408),1.07552,85.210(4.356),,107552.0,
Số dư tại ngày 31 tháng 12 năm 2024(Hoàn nhập) dự phòng trong năm 2025Chênh lệch tỷ giá,Số dư tại ngày 31 tháng 12 năm 2024(Hoàn nhập) dự phòng trong năm 2025Chênh lệch tỷ giá,Số dư tại ngày 31 tháng 12 năm 2024(Hoàn nhập) dự phòng trong năm 2025Chênh lệch tỷ giá,79.727(17.995)1.590,1.127(1.127)-,80.854(19.122)1.590,,,
Số dư tại ngày 31 tháng 12 năm 2025,Số dư tại ngày 31 tháng 12 năm 2024(Hoàn nhập) dự phòng trong năm 2025Chênh lệch tỷ giá > Số dư tại ngày 31 tháng 12 năm 2025,Số dư tại ngày 31 tháng 12 năm 2025,63.322,-,63.322,63322.0,,63322.0
