row_label_raw,row_label_full,"I. Tổng số cán bộ, nhân viên bình quân trong năm (người)",Năm nay > 29.525,Năm trước > 29.337,numeric__Năm nay > 29.525,numeric__Năm trước > 29.337
"II. Thu nhập của cán bộ, nhân viên (triệu đồng)","II. Thu nhập của cán bộ, nhân viên (triệu đồng)","II. Thu nhập của cán bộ, nhân viên (triệu đồng)",,,,
1. Tổng thu nhập,"II. Thu nhập của cán bộ, nhân viên (triệu đồng) > 1. Tổng thu nhập",1. Tổng thu nhập,14.506.803,13.016.911,14506803.0,13016911.0
2. Thu nhập bình quân tháng (triệu đồng/người),"II. Thu nhập của cán bộ, nhân viên (triệu đồng) > 2. Thu nhập bình quân tháng (triệu đồng/người)",2. Thu nhập bình quân tháng (triệu đồng/người),"40,94","36,98",40.94,36.98
