row_label_raw,row_label_full,col_0,Nguyên giá/Giá trị hợp lý khi ghi nhận ban đầu,Giá trị khấu hao lũy kế,Giá trị còn lại,numeric__Nguyên giá/Giá trị hợp lý khi ghi nhận ban đầu,numeric__Giá trị khấu hao lũy kế,numeric__Giá trị còn lại
,,,Triệu VND,Triệu VND,Triệu VND,,,
TSCĐ vô hình có giá trị lớn trong tổng tài sản,TSCĐ vô hình có giá trị lớn trong tổng tài sản,TSCĐ vô hình có giá trị lớn trong tổng tài sản,6.976.760,2.167.502,4.809.258,6976760.0,2167502.0,4809258.0
Nguyên giá của TSCĐ vô hình đã khấu hao hết nhưng vẫn còn sử dụng,Nguyên giá của TSCĐ vô hình đã khấu hao hết nhưng vẫn còn sử dụng,Nguyên giá của TSCĐ vô hình đã khấu hao hết nhưng vẫn còn sử dụng,1.760.913,1.760.913,-,1760913.0,1760913.0,
