row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hiện tại,Số cuối năm > Tỷ lệ sở hữu của Ngân hàng,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hiện tại,Số đầu năm > Tỷ lệ sở hữu của Ngân hàng,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hiện tại,numeric__Số cuối năm > Tỷ lệ sở hữu của Ngân hàng,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hiện tại,numeric__Số đầu năm > Tỷ lệ sở hữu của Ngân hàng
,,,Triệu VND,Triệu VND,%,Triệu VND,Triệu VND,%,,,,,,
Đầu tư vào các tổ chức tín dụng,Đầu tư vào các tổ chức tín dụng,Đầu tư vào các tổ chức tín dụng,Đầu tư vào các tổ chức tín dụng,Đầu tư vào các tổ chức tín dụng,Đầu tư vào các tổ chức tín dụng,Đầu tư vào các tổ chức tín dụng,Đầu tư vào các tổ chức tín dụng,Đầu tư vào các tổ chức tín dụng,,,,,,
"Ngân hàng Liên doanh Việt Nga (""VRB"")","Đầu tư vào các tổ chức tín dụng > Ngân hàng Liên doanh Việt Nga (""VRB"")","Ngân hàng Liên doanh Việt Nga (""VRB"")",1.505.054,2.339.428,"49,50",1.505.054,1.946.369,"49,50",1505054.0,2339428.0,49.5,1505054.0,1946369.0,49.5
Đầu tư vào các tổ chức kinh tế,Đầu tư vào các tổ chức kinh tế,Đầu tư vào các tổ chức kinh tế,Đầu tư vào các tổ chức kinh tế,Đầu tư vào các tổ chức kinh tế,Đầu tư vào các tổ chức kinh tế,Đầu tư vào các tổ chức kinh tế,Đầu tư vào các tổ chức kinh tế,Đầu tư vào các tổ chức kinh tế,,,,,,
"Công ty Liên doanh Tháp BIDV (""BIDV Tower"")","Đầu tư vào các tổ chức kinh tế > Công ty Liên doanh Tháp BIDV (""BIDV Tower"")","Công ty Liên doanh Tháp BIDV (""BIDV Tower"")",115.089,281.079,"55,00",115.089,278.925,"55,00",115089.0,281079.0,55.0,115089.0,278925.0,55.0
"Công ty TNHH Bảo hiểm Nhân thọ BIDV Metlife (""BIDV Metlife"")","Đầu tư vào các tổ chức kinh tế > Công ty TNHH Bảo hiểm Nhân thọ BIDV Metlife (""BIDV Metlife"")","Công ty TNHH Bảo hiểm Nhân thọ BIDV Metlife (""BIDV Metlife"")",451.000,463.207,"37,25",451.000,383.377,"37,25",451000.0,463207.0,37.25,451000.0,383377.0,37.25
,,,2.071.143,3.083.714,,2.071.143,2.608.671,,2071143.0,3083714.0,,2071143.0,2608671.0,
