row_label_raw,row_label_full,col_0,Quá hạn,Quá hạn_1,Trong hạn,Trong hạn_1,Trong hạn_2,Trong hạn_3,Trong hạn_4,Tổng,numeric__Quá hạn,numeric__Quá hạn_1,numeric__Trong hạn,numeric__Trong hạn_1,numeric__Trong hạn_2,numeric__Trong hạn_3,numeric__Trong hạn_4,numeric__Tổng
,,,Trên 3 tháng,Đến 3 tháng,Đến 1 tháng,Từ 1 - 3 tháng,Từ 3 -12 tháng,Từ 1 - 5 năm,Trên 5 năm,Tổng,,,,,,,,
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,,,,
Tài sản,Tài sản,Tài sản,Tài sản,Tài sản,Tài sản,Tài sản,Tài sản,Tài sản,Tài sản,Tài sản,,,,,,,,
"Tiền mặt, vàng bạc, đá quý","Tài sản > Tiền mặt, vàng bạc, đá quý","Tiền mặt, vàng bạc, đá quý",-,-,13.075.066,-,-,-,-,13.075.066,,,13075066.0,,,,,13075066.0
Tiền gửi tại Ngân hàng Trung ương,Tài sản > Tiền gửi tại Ngân hàng Trung ương,Tiền gửi tại Ngân hàng Trung ương,-,-,123.629.833,-,-,-,-,123.629.833,,,123629833.0,,,,,123629833.0
Tiền gửi và cho vay các TCTD khác (*),Tài sản > Tiền gửi và cho vay các TCTD khác (*),Tiền gửi và cho vay các TCTD khác (*),-,-,397.202.748,6.285.649,48.740.146,3.580.489,1.607.779,457.416.811,,,397202748.0,6285649.0,48740146.0,3580489.0,1607779.0,457416811.0
Chứng khoán kinh doanh (*),Tài sản > Chứng khoán kinh doanh (*),Chứng khoán kinh doanh (*),-,-,1.060.368,200.000,1.852.714,25.113.211,1.957.518,30.183.811,,,1060368.0,200000.0,1852714.0,25113211.0,1957518.0,30183811.0
Cho vay khách hàng và trái phiếu doanh nghiệp chưa niêm yết (*),Tài sản > Cho vay khách hàng và trái phiếu doanh nghiệp chưa niêm yết (*),Cho vay khách hàng và trái phiếu doanh nghiệp chưa niêm yết (*),38.100.156,19.229.058,181.145.874,453.621.429,859.250.102,363.757.071,461.317.384,2.376.421.074,38100156.0,19229058.0,181145874.0,453621429.0,859250102.0,363757071.0,461317384.0,2376421074.0
Chứng khoán đầu tư (không bao gồm trái phiếu doanh nghiệp chưa niêm yết) (*),Tài sản > Chứng khoán đầu tư (không bao gồm trái phiếu doanh nghiệp chưa niêm yết) (*),Chứng khoán đầu tư (không bao gồm trái phiếu doanh nghiệp chưa niêm yết) (*),-,-,10.813.770,13.765.356,98.530.024,73.925.826,85.010.952,282.045.928,,,10813770.0,13765356.0,98530024.0,73925826.0,85010952.0,282045928.0
"Góp vốn, đầu tư dài hạn (*)","Tài sản > Góp vốn, đầu tư dài hạn (*)","Góp vốn, đầu tư dài hạn (*)",-,-,-,-,-,-,4.477.847,4.477.847,,,,,,,4477847.0,4477847.0
Tài sản cố định,Tài sản > Tài sản cố định,Tài sản cố định,-,-,-,-,527,15.130,13.107.412,13.123.069,,,,,527.0,15130.0,13107412.0,13123069.0
