row_label_raw,row_label_full,col_0,Năm 2025,Năm 2025_1,Năm 2025_2,Năm 2025_3,numeric__Năm 2025,numeric__Năm 2025_1,numeric__Năm 2025_2,numeric__Năm 2025_3
,,,Trong nước,Nước ngoài,Điều chỉnh hợp nhất,Tổng cộng,,,,
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Kết quả kinh doanh bộ phận,Kết quả kinh doanh bộ phận,Kết quả kinh doanh bộ phận,29.485.198,185.637,759.295,30.430.130,29485198.0,185637.0,759295.0,30430130.0
Tổng tài sản tại ngày cuối năm,Tổng tài sản tại ngày cuối năm,Tổng tài sản tại ngày cuối năm,3.299.926.369,54.776.067,(23.876.716),3.330.825.720,3299926369.0,54776067.0,-23876716.0,3330825720.0
Tổng nợ phải trả tại ngày cuối năm,Tổng nợ phải trả tại ngày cuối năm,Tổng nợ phải trả tại ngày cuối năm,3.127.081.314,50.519.539,(20.328.035),3.157.272.818,3127081314.0,50519539.0,-20328035.0,3157272818.0
