row_label_raw,row_label_full,STT,Tên công ty,Quyết định thành lập/ Giấy phép hoạt động,Lĩnh vực hoạt động,Tỷ lệ sở hữu của Ngân hàng,numeric__Tên công ty,numeric__Quyết định thành lập/ Giấy phép hoạt động,numeric__Lĩnh vực hoạt động,numeric__Tỷ lệ sở hữu của Ngân hàng
,,,,tháng 9 năm 2018. Quyết định 756/QĐ-TTGSNH1 ngày 12/12/2024 sửa đổi nội dung vốn điều lệ tại Giấy phép số 88/GP.,,,,,,
2,2,2,Công ty Liên doanh Tháp BIDV (“BIDV Tower”),2523/GP ngày 02 tháng 11 năm 2005 của Bộ Kế hoạch và Đầu tư,"Xây dựng, vận hành và quản lý khối văn phòng làm việc","55,00%",,,,0.55
3,3,3,Công ty TNHH Báo hiểm Nhân thọ BIDV Metlife (“BIDV Metlife”) (*),72/GPĐC5-KDBH ngày 28 tháng 8 năm 2024 của Bộ Tài chính,Bảo hiểm,"37,25%",,,,0.3725
