row_label_raw,row_label_full,col_0,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,numeric__Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,27.242.965,13.226.095,40.469.060,27242965.0,13226095.0,40469060.0
Số trích lập dự phòng rủi ro trong năm,Số trích lập dự phòng rủi ro trong năm,Số trích lập dự phòng rủi ro trong năm,19.019.508,2.025.738,21.045.246,19019508.0,2025738.0,21045246.0
"Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm","Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm","Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm",(23.561.854),-,(23.561.854),-23561854.0,,-23561854.0
Tăng khác trong năm,Tăng khác trong năm,Tăng khác trong năm,12.238,5.791,18.029,12238.0,5791.0,18029.0
Số dư cuối năm (Trình bày lại),Số dư cuối năm (Trình bày lại),Số dư cuối năm (Trình bày lại),22.712.857,15.257.624,37.970.481,22712857.0,15257624.0,37970481.0
