row_label_raw,row_label_full,col_0,Số dưđầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dưcuối năm,numeric__Số dưđầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dưcuối năm
Phải trả NSNN,Phải trả NSNN,Phải trả NSNN,Phải trả NSNN,Phải trả NSNN,Phải trả NSNN,Phải trả NSNN,,,,
Thuế GTGT,Phải trả NSNN > Thuế GTGT,Thuế GTGT,9.303,82.202,(83.709),7.796,9303.0,82202.0,-83709.0,7796.0
Thuế TNDN,Phải trả NSNN > Thuế TNDN,Thuế TNDN,765.211,1.420.027,(1.105.322),1.079.916,765211.0,1420027.0,-1105322.0,1079916.0
Các loại thuế khác,Phải trả NSNN > Các loại thuế khác,Các loại thuế khác,27.952,359.964,(367.540),20.376,27952.0,359964.0,-367540.0,20376.0
Các khoản phải nộp khác,Phải trả NSNN > Các khoản phải nộp khác,Các khoản phải nộp khác,-,7.292,(7.292),-,,7292.0,-7292.0,
,,,802.466,1.869.485,(1.563.863),1.108.088,802466.0,1869485.0,-1563863.0,1108088.0
