row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm > 2025,Ngày 31 tháng 12 năm > 2025_1,Ngày 31 tháng 12 năm 2024,Ngày 31 tháng 12 năm 2024_1,numeric__Ngày 31 tháng 12 năm > 2025,numeric__Ngày 31 tháng 12 năm > 2025_1,numeric__Ngày 31 tháng 12 năm 2024,numeric__Ngày 31 tháng 12 năm 2024_1
,,,triệu đồng,%,triệu đồng,%,,,,
Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,110.255.430,"56,06",75.403.757,"48,77",110255430.0,56.06,75403757.0,48.77
Tiền gửi của cá nhân,Tiền gửi của cá nhân,Tiền gửi của cá nhân,86.412.188,"43,94",79.204.690,"51,23",86412188.0,43.94,79204690.0,51.23
,,,196.667.618,"100,00",154.608.447,"100,00",196667618.0,100.0,154608447.0,100.0
