row_label_raw,row_label_full,col_0,Dự phòng chung triệu đồng,Dự phòng cụ thể triệu đồng,Tổng cộng triệu đồng,numeric__Dự phòng chung triệu đồng,numeric__Dự phòng cụ thể triệu đồng,numeric__Tổng cộng triệu đồng
Số dự đầu năm,Số dự đầu năm,Số dự đầu năm,1.088.969,1.185.864,2.274.833,1088969.0,1185864.0,2274833.0
Trích lập trong năm,Trích lập trong năm,Trích lập trong năm,199.523,1.724.727,1.924.250,199523.0,1724727.0,1924250.0
Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,-,(1.274.916),(1.274.916),,-1274916.0,-1274916.0
Dự phòng giảm khác,Dự phòng giảm khác,Dự phòng giảm khác,-,(240),(240),,-240.0,-240.0
Dự phòng tăng khác,Dự phòng tăng khác,Dự phòng tăng khác,-,94,94,,94.0,94.0
Số dự cuối năm,Số dự cuối năm,Số dự cuối năm,1.288.492,1.635.529,2.924.021,1288492.0,1635529.0,2924021.0
