row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2025triệu đồng,Ngày 31 tháng 12năm 2024triệu đồng,numeric__Ngày 31 tháng 12năm 2025triệu đồng,numeric__Ngày 31 tháng 12năm 2024triệu đồng
Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,64.552.442,56.922.983,64552442.0,56922983.0
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,29.810.928,14.735.983,29810928.0,14735983.0
- Bằng VND,- Bằng VND,- Bằng VND,28.589.286,13.640.173,28589286.0,13640173.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,1.221.642,1.095.810,1221642.0,1095810.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,34.741.514,42.187.000,34741514.0,42187000.0
- Bằng VND,- Bằng VND,- Bằng VND,34.216.394,41.933.000,34216394.0,41933000.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,525.120,254.000,525120.0,254000.0
Cho vay các TCTD khác,Cho vay các TCTD khác,Cho vay các TCTD khác,14.721.039,6.686.164,14721039.0,6686164.0
Bằng VND,Bằng VND,Bằng VND,10.764.260,6.556.772,10764260.0,6556772.0
Bằng ngoại tệ,Bằng ngoại tệ,Bằng ngoại tệ,3.956.779,129.392,3956779.0,129392.0
,,,79.273.481,63.609.147,79273481.0,63609147.0
