row_label_raw,row_label_full,col_0,Dự phòng chung triệu đồng,Dự phòng cụ thể triệu đồng,Tổng cộng triệu đồng,numeric__Dự phòng chung triệu đồng,numeric__Dự phòng cụ thể triệu đồng,numeric__Tổng cộng triệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,1.288.492,1.635.529,2.924.021,1288492.0,1635529.0,2924021.0
Trích lập trong năm,Trích lập trong năm,Trích lập trong năm,199.483,1.263.372,1.462.855,199483.0,1263372.0,1462855.0
Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,-,(1.788.895),(1.788.895),,-1788895.0,-1788895.0
Dự phòng giám khác,Dự phòng giám khác,Dự phòng giám khác,-,(804),(804),,-804.0,-804.0
Dự phòng tăng khác,Dự phòng tăng khác,Dự phòng tăng khác,-,165,165,,165.0,165.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,1.487.975,1.109.367,2.597.342,1487975.0,1109367.0,2597342.0
