row_label_raw,row_label_full,col_0,Ngày 31 tháng12 năm 2025triệu đồng,Ngày 31 tháng12 năm 2024triệu đồng,numeric__Ngày 31 tháng12 năm 2025triệu đồng,numeric__Ngày 31 tháng12 năm 2024triệu đồng
Dự phòng chung,Dự phòng chung,Dự phòng chung,1.487.975,1.288.492,1487975.0,1288492.0
Dự phòng cụ thể,Dự phòng cụ thể,Dự phòng cụ thể,1.109.367,1.635.529,1109367.0,1635529.0
,,,2.597.342,2.924.021,2597342.0,2924021.0
