row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2025 triệu đồng,Năm 2024 triệu đồng,numeric__Thuyết minh,numeric__Năm 2025 triệu đồng,numeric__Năm 2024 triệu đồng
"Giảm nguồn dự phòng để xử lý rủi ro, xử lý bù đắp tổn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác","LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Giảm nguồn dự phòng để xử lý rủi ro, xử lý bù đắp tổn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác","Giảm nguồn dự phòng để xử lý rủi ro, xử lý bù đắp tổn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác",,(26.685.550),(27.735.506),,-26685550.0,-27735506.0
(Tăng)/Giảm khác về tài sản hoạt động,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > (Tăng)/Giảm khác về tài sản hoạt động,(Tăng)/Giảm khác về tài sản hoạt động,,(1.851.976),(1.274.916),,-1851976.0,-1274916.0
Những thay đổi về công nợ hoạt động,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,,(5.665.317),3.816.615,,-5665317.0,3816615.0
Tăng các khoản nợ Chính phủ và NHNN,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản nợ Chính phủ và NHNN,Tăng các khoản nợ Chính phủ và NHNN,,83.995.019,48.309.944,,83995019.0,48309944.0
"Tăng các khoản tiền gửi, tiền vay các TCTD khác","LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản tiền gửi, tiền vay các TCTD khác","Tăng các khoản tiền gửi, tiền vay các TCTD khác",,13.863.077,8.190.986,,13863077.0,8190986.0
Tăng tiền gửi của khách hàng,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng tiền gửi của khách hàng,Tăng tiền gửi của khách hàng,,16.863.993,6.465.167,,16863993.0,6465167.0
Tăng phát hành giấy tờ có giả (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng phát hành giấy tờ có giả (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),Tăng phát hành giấy tờ có giả (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),,42.059.172,22.263.416,,42059172.0,22263416.0
(Giảm)/Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > (Giảm)/Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,(Giảm)/Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,11.423.513,12.219.181,,11423513.0,12219181.0
Tăng/(Giảm) khác về công nợ hoạt động,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng/(Giảm) khác về công nợ hoạt động,Tăng/(Giảm) khác về công nợ hoạt động,,(296.614),466.772,,-296614.0,466772.0
Chi từ các quỹ của TCTD,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Chi từ các quỹ của TCTD,Chi từ các quỹ của TCTD,,81.897,(1.295.546),,81897.0,-1295546.0
,,,,(19),(32),,-19.0,-32.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,15.339.467,5.267.836,,15339467.0,5267836.0
