row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2023Triệu đồng,Ngày 31 tháng 12năm 2022Triệu đồng,numeric__Ngày 31 tháng 12năm 2023Triệu đồng,numeric__Ngày 31 tháng 12năm 2022Triệu đồng
"Cho vay các tổ chức kinh tế, cá nhân trong nước","Cho vay các tổ chức kinh tế, cá nhân trong nước","Cho vay các tổ chức kinh tế, cá nhân trong nước",335.070.515,256.280.816,335070515.0,256280816.0
Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,197.563,437.518,197563.0,437518.0
"Cho vay bằng vốn tài trợ, uỷ thác đầu tư","Cho vay bằng vốn tài trợ, uỷ thác đầu tư","Cho vay bằng vốn tài trợ, uỷ thác đầu tư",2.673.694,2.407.558,2673694.0,2407558.0
Cho vay thấu chi và thẻ tín dụng,Cho vay thấu chi và thẻ tín dụng,Cho vay thấu chi và thẻ tín dụng,5.460.246,4.728.839,5460246.0,4728839.0
"Cho vay các tổ chức kinh tế, cá nhân nước ngoài","Cho vay các tổ chức kinh tế, cá nhân nước ngoài","Cho vay các tổ chức kinh tế, cá nhân nước ngoài",-,200,,200.0
Các khoản trả thay khách hàng,Các khoản trả thay khách hàng,Các khoản trả thay khách hàng,2.277,1.452,2277.0,1452.0
Tổng,Tổng,Tổng,343.404.295,263.856.383,343404295.0,263856383.0
