row_label_raw,row_label_full,col_0,Tiền gửi và cho vay các TCTD khác Triệu đồng,Cho vay khách hàng Triệu đồng,Tiền gửi và vay các TCTD khác Triệu đồng,Tiền gửi của khách hàng Triệu đồng,Công cụ tài chính phải sinh (*) Triệu đồng,Kinh doanh và đầu tư chứng khoán Triệu đồng,"Góp vốn, đầu tư dài hạn Triệu đồng","Vốn tài trợ, ủy thác đầu tư, cho vay TCTD chịu rủi ro Triệu đồng",Phát hành giấy tờ có giá Triệu đồng,Các cam kết tín dụng Triệu đồng,numeric__Tiền gửi và cho vay các TCTD khác Triệu đồng,numeric__Cho vay khách hàng Triệu đồng,numeric__Tiền gửi và vay các TCTD khác Triệu đồng,numeric__Tiền gửi của khách hàng Triệu đồng,numeric__Công cụ tài chính phải sinh (*) Triệu đồng,numeric__Kinh doanh và đầu tư chứng khoán Triệu đồng,"numeric__Góp vốn, đầu tư dài hạn Triệu đồng","numeric__Vốn tài trợ, ủy thác đầu tư, cho vay TCTD chịu rủi ro Triệu đồng",numeric__Phát hành giấy tờ có giá Triệu đồng,numeric__Các cam kết tín dụng Triệu đồng
31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31122023.0,31122023.0,31122023.0,31122023.0,31122023.0,31122023.0,31122023.0,31122023.0,31122023.0,31122023.0
Trong nước Nước ngoài,Trong nước Nước ngoài,Trong nước Nước ngoài,85.808.706 10.706.157,343.404.295,83.695.336 28.391.642,370.777.888,117.475.318 3.186.812,62.757.493,163.921,2.811.129,43.058.944 7.879.204,19.177.169,,343404295.0,,370777888.0,,62757493.0,163921.0,2811129.0,,19177169.0
Trong nước Nước ngoài,Trong nước Nước ngoài,Trong nước Nước ngoài,96.514.863,343.404.295,112.086.978,370.777.888,120.662.130,62.757.493,163.921,2.811.129,50.938.148,19.177.169,96514863.0,343404295.0,112086978.0,370777888.0,120662130.0,62757493.0,163921.0,2811129.0,50938148.0,19177169.0
31.12.2022,31.12.2022,31.12.2022,31.12.2022,31.12.2022,31.12.2022,31.12.2022,31.12.2022,31.12.2022,31.12.2022,31.12.2022,31.12.2022,31.12.2022,31122022.0,31122022.0,31122022.0,31122022.0,31122022.0,31122022.0,31122022.0,31122022.0,31122022.0,31122022.0
Trong nước Nước ngoài,Trong nước Nước ngoài,Trong nước Nước ngoài,47.341.143 1.791.174,263.856.383,75.494.158 17.159.042,215.797.174,31.449.499 903.883,50.617.010,163.921,2.860.155,36.551.912 7.609.728,9.105.314,,263856383.0,,215797174.0,,50617010.0,163921.0,2860155.0,,9105314.0
Trong nước Nước ngoài,Trong nước Nước ngoài,Trong nước Nước ngoài,49.132.317,263.856.383,92.653.200,215.797.174,32.353.382,50.617.010,163.921,2.860.155,44.161.640,9.105.314,49132317.0,263856383.0,92653200.0,215797174.0,32353382.0,50617010.0,163921.0,2860155.0,44161640.0,9105314.0
