row_label_raw,row_label_full,col_0,Dự phòngcụ thểTriệu đồng,Dự phòngchungTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòngcụ thểTriệu đồng,numeric__Dự phòngchungTriệu đồng,numeric__Tổng cộngTriệu đồng
Ngày 01 tháng 01 năm 2022,Ngày 01 tháng 01 năm 2022,Ngày 01 tháng 01 năm 2022,934.599,1.517.469,2.452.068,934599.0,1517469.0,2452068.0
Dự phòng rủi ro trích lập trong kỳ/(Hoàn nhậpdự phòng trong kỳ),Dự phòng rủi ro trích lập trong kỳ/(Hoàn nhậpdự phòng trong kỳ),Dự phòng rủi ro trích lập trong kỳ/(Hoàn nhậpdự phòng trong kỳ),2.555.447,452.892,3.008.339,2555447.0,452892.0,3008339.0
Sử dụng dự phòng rủi ro tín dụng trong kỳ,Sử dụng dự phòng rủi ro tín dụng trong kỳ,Sử dụng dự phòng rủi ro tín dụng trong kỳ,(2.358.835),-,(2.358.835),-2358835.0,,-2358835.0
Ngày 31 tháng 12 năm 2022,Ngày 31 tháng 12 năm 2022,Ngày 31 tháng 12 năm 2022,1.131.211,1.970.361,3.101.572,1131211.0,1970361.0,3101572.0
